,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,na_all_apr,na_apr,nf,nf_all,nf_all_apr,nf_apr,ot0,rate_a,rate_f
111,-999.0,-999.0,1,1,2366,10.0,1.6999999999999993,-999.0,-62.876999999999995,149.52700000000002,8.1,7,24,5,1,0,0,0,0,1998-03-25T03:12:25.069968Z,0.2883032400886006,-999.0
112,0.7238241365054201,-999.0,5,1,2369,33.0,1.2000000000000002,-999.0,23.772,120.98200000000001,7.7,32,127,31,11,0,6,3,0,1999-09-20T17:47:18.490019Z,0.5916310982292112,-999.0
113,-999.0,-999.0,4,1,2370,33.0,2.0999999999999996,1.5999999999999996,-10.491,160.77,7.3,2,39,22,0,2,22,17,1,2003-01-20T08:43:06.070004Z,0.05007710802358428,0.12602207788214442
114,-999.0,-999.0,1,1,2372,31.0,1.7000000000000002,-999.0,2.354,128.855,7.0,4,9,9,4,0,0,0,0,2003-05-26T19:23:27.939956Z,0.5288021112424994,-999.0
115,-999.0,-999.0,4,1,2373,24.0,1.8000000000000007,-999.0,0.7290000000000001,119.931,7.9,10,235,37,1,0,0,0,0,1996-01-01T08:05:10.830021Z,0.270662787185453,-999.0
116,-999.0,-999.0,2,1,2375,31.0,1.5,-999.0,6.0329999999999995,124.249,7.5,10,42,16,4,0,20,6,0,2002-03-05T21:16:09.129968Z,0.16792261542796133,-999.0
117,0.9943997624856241,-999.0,4,3,2377,33.0,0.20000000000000018,1.0,-3.98,152.16899999999998,8.0,181,494,59,16,4,207,37,2,2000-11-16T04:54:56.740031Z,3.8378926882691617,0.2020622522558987
118,-999.0,-999.0,1,1,2379,16.0,0.5999999999999996,-999.0,50.038000000000004,87.81299999999999,7.3,16,17,5,5,0,0,0,0,2003-09-27T11:33:25.080015Z,0.3164066719615419,-999.0
119,-999.0,-999.0,1,1,2380,16.0,1.9000000000000004,-999.0,23.419,70.232,7.7,9,10,1,1,0,0,0,0,2001-01-26T03:16:40.499985Z,0.3718704152697519,-999.0
120,-999.0,-999.0,1,1,2381,10.0,2.0,-999.0,-60.532,-43.411,7.6,9,10,2,1,0,0,0,0,2003-08-04T04:37:20.129980Z,0.35454618024961504,-999.0
121,-999.0,-999.0,1,1,2382,28.0,1.2999999999999998,-999.0,-45.104,167.144,7.2,14,19,9,6,0,0,0,0,2003-08-21T12:12:49.789951Z,0.3474137060087867,-999.0
122,-999.0,-999.0,5,1,2388,62.3,0.5999999999999996,-999.0,-24.388,-70.161,7.6,9,56,18,6,0,0,0,0,1987-03-05T09:17:05.280035Z,0.5379363454309003,-999.0
123,-999.0,-999.0,-1,-1,2412,11.0,-999.0,-999.0,55.3217,-156.4293,7.0,0,1,1,0,0,0,0,0,1989-09-04T13:14:58.520028Z,-999.0,-999.0
124,-999.0,-999.0,2,1,2417,10.0,2.0,1.0,58.678999999999995,-142.786,7.9,7,24,4,1,5,5,1,1,1987-11-30T19:23:19.590001Z,0.47273634230413225,4.247708253948633
125,-999.0,-999.0,1,1,2425,19.8,1.5999999999999996,0.5999999999999996,-5.982,-77.094,7.1,9,9,5,5,2,7,6,2,1991-04-05T04:19:49.519988Z,0.30682038756963353,64.0502912101472
126,-999.0,-999.0,2,2,2426,27.9,0.40000000000000036,-999.0,18.19,-102.53299999999999,8.0,5,42,6,1,0,0,0,0,1985-09-19T13:17:47.350031Z,0.12545094022942846,-999.0
127,-999.0,-999.0,1,1,2428,24.9,1.7000000000000002,-999.0,13.477,124.616,7.3,3,18,6,3,0,0,0,0,1988-02-24T03:52:03.290020Z,0.05021357322458967,-999.0
128,-999.0,-999.0,1,1,2430,18.1,1.5,-999.0,11.76,121.899,7.1,4,5,4,3,0,0,0,0,1990-06-14T07:40:56.209989Z,0.10153056832485721,-999.0
129,-999.0,-999.0,1,1,2431,16.6,1.4000000000000004,-999.0,-6.526,152.779,7.0,9,10,10,9,0,0,0,0,1988-07-23T15:17:08.179949Z,0.3234709914925293,-999.0
130,-999.0,-999.0,1,1,2437,18.0,1.1999999999999993,-999.0,38.721,43.508,7.1,14,16,13,12,0,0,0,0,2011-10-23T10:41:23.249986Z,0.3725119284296914,-999.0
131,-999.0,-999.0,1,1,2439,20.0,1.4000000000000004,-999.0,16.493,-98.23100000000001,7.4,13,30,10,1,0,0,0,0,2012-03-20T18:02:47.439999Z,0.5466663597267603,-999.0
132,-999.0,-999.0,2,1,2441,16.0,1.7999999999999998,-999.0,-17.94,-172.225,7.3,6,47,25,2,0,0,0,0,1987-10-06T04:19:06.079950Z,0.10817502538724924,-999.0
133,-999.0,-999.0,2,1,2443,52.0,1.5,-999.0,52.05,-171.83599999999998,7.3,6,20,11,5,0,0,0,0,2011-06-24T03:09:39.470031Z,0.17248082251664748,-999.0
134,-999.0,-999.0,1,1,2446,33.8,1.1000000000000005,-999.0,23.901,121.574,7.4,13,49,12,4,0,4,2,0,1986-11-14T21:20:10.549972Z,0.24869334805611482,-999.0
135,1.5165839050589758,-999.0,1,1,2447,28.0,2.0,-999.0,10.811,126.63799999999999,7.6,33,116,9,1,0,11,4,0,2012-08-31T12:47:33.379957Z,0.5733026746130393,-999.0
136,-999.0,-999.0,1,1,2457,33.1,0.8999999999999995,-999.0,-17.192,-72.305,7.1,8,17,15,7,0,0,0,0,1988-04-12T23:19:55.570002Z,0.9542941954667292,-999.0
137,-999.0,-999.0,1,-1,2459,24.8,2.0999999999999996,-999.0,53.452,169.87099999999998,7.1,1,4,3,0,0,0,0,0,1990-11-06T20:14:29.739955Z,inf,-999.0
138,-999.0,-999.0,1,1,2462,18.5,1.6000000000000005,-999.0,36.957,49.409,7.4,6,8,4,3,0,0,0,0,1990-06-20T21:00:09.979980Z,0.3791780766548007,-999.0
139,-999.0,-999.0,5,3,2464,35.0,0.2999999999999998,0.39999999999999947,-5.931,150.59,7.3,28,83,41,8,3,3,3,3,2010-07-18T13:34:59.360014Z,0.5715696938970524,0.06500613184487426
140,-999.0,-999.0,2,2,2465,14.9,0.10000000000000053,-999.0,5.121,32.145,7.2,9,14,9,5,0,0,0,0,1990-05-20T02:22:01.619982Z,0.19643327394213717,-999.0
141,-999.0,-999.0,1,1,2467,12.0,1.9000000000000004,-999.0,-43.522,171.83,7.0,4,23,23,4,0,0,0,0,2010-09-03T16:35:47.770021Z,0.13034947887216786,-999.0
142,0.7200737523784493,-999.0,1,1,2470,33.0,0.5999999999999996,2.3,-33.135,-71.87100000000001,8.0,64,137,19,13,6,6,0,0,1985-03-03T22:47:07.280014Z,1.1607759254673693,0.5904154996232375
143,-999.0,-999.0,2,1,2472,10.0,1.3999999999999995,1.2999999999999998,9.685,-83.073,7.6,13,29,6,3,1,12,7,1,1991-04-22T21:56:51.819967Z,0.37295856362803625,inf
144,1.109102120212035,-999.0,1,1,2485,29.1,1.5,2.5,-28.116999999999997,-176.36700000000002,7.7,89,213,40,13,1,1,0,0,1986-10-20T06:46:09.980027Z,1.541402243461147,inf
145,-999.0,-999.0,5,1,2490,26.0,1.0,0.7999999999999998,-4.963,133.76,7.0,5,15,15,5,2,2,2,2,2010-09-29T17:11:25.940027Z,0.14453523662288434,0.6236255112480578
