,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
191,-999.0,-999,0,0,192,24,-999.0,0.30000000000000027,35.1425,23.2059,3.6,0,0,1,1,2019-09-15T02:06:53.700013Z,-999.0,inf
192,-999.0,-999,0,0,193,17,0.2999999999999998,0.6000000000000001,39.573,25.9927,3.9,2,2,1,1,2018-05-29T10:25:01.200031Z,5.833679381249582,inf
193,-999.0,-999,0,0,194,47,-999.0,0.10000000000000009,35.26,23.69,3.4,0,0,1,1,2014-07-19T06:37:48.499997Z,-999.0,inf
194,-999.0,-999,0,0,195,21,0.0,1.0,39.05,22.41,4.2,1,1,1,1,2013-11-22T15:12:03.300020Z,inf,inf
195,-999.0,-999,0,0,196,14,0.19999999999999973,-999.0,37.2931,21.6779,3.4,1,1,0,0,2018-11-24T20:23:09.600030Z,inf,-999.0
196,-999.0,-999,0,0,197,27,-999.0,0.2999999999999998,38.75,26.01,3.5,0,0,1,1,2013-09-25T14:39:30.099972Z,-999.0,inf
197,-999.0,-999,0,0,198,17,-999.0,0.3999999999999999,36.46,28.7549,3.6,0,0,1,1,2018-11-30T23:40:41.499987Z,-999.0,inf
198,-999.0,-999,0,0,199,18,0.3999999999999999,-999.0,38.4229,25.3271,3.6,1,1,0,0,2019-02-22T05:12:14.500013Z,inf,-999.0
199,-999.0,-999,0,0,200,24,-999.0,0.2999999999999998,34.84,24.8,3.5,0,0,1,1,2015-12-20T10:31:11.699983Z,-999.0,inf
200,-999.0,-999,0,0,201,17,0.0,-999.0,34.8,24.96,3.2,1,1,0,0,2014-09-27T12:24:31.500005Z,inf,-999.0
201,-999.0,-999,0,0,202,16,-999.0,0.09999999999999964,38.36,21.92,3.3,0,0,1,1,2013-10-26T09:33:11.600000Z,-999.0,inf
202,-999.0,-999,0,0,203,25,-999.0,0.3999999999999999,40.22,23.1,3.6,0,0,1,1,2013-10-26T17:07:13.499965Z,-999.0,inf
203,-999.0,-999,0,0,204,41,-999.0,0.30000000000000027,38.38,26.65,3.6,0,0,2,2,2016-01-31T06:15:32.099963Z,-999.0,3.444907395956137
204,-999.0,-999,0,0,205,18,0.5999999999999996,-999.0,35.31,27.76,3.8,1,1,0,0,2014-06-29T11:19:08.600019Z,inf,-999.0
205,-999.0,-999,0,0,206,27,-999.0,0.2999999999999998,40.68,27.24,3.5,0,0,1,1,2015-12-07T20:57:53.100004Z,-999.0,inf
206,-999.0,-999,4,4,207,21,0.5,0.40000000000000036,36.59,25.57,3.7,1,1,3,3,2015-12-22T06:29:57.900015Z,inf,1.3255552426090291
